text,aspect,sentiment,is_implicit,prediction
"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.",nicoise olives,neutral,False,negative
"No green beans, no egg, no anchovy dressing, no nicoise olives, no red onion.",red onion,neutral,False,negative
"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.",meal,neutral,True,neutral
"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.",Amazin' Greens salads,neutral,True,positive
"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.",Buffalo Chicken Kickers,neutral,True,positive
"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.",Cinna Stix,neutral,True,positive
"Build a meal with side orders like Amazin' Greens salads, Buffalo Chicken Kickers and Cinna Stix.",side orders,neutral,True,positive
"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",fries,neutral,False,positive
"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",meaty chili,neutral,True,positive
"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",stuffed baked potatoes,neutral,True,positive
"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",menu,neutral,True,positive
"Thick fries, meaty chili and stuffed baked potatoes round out a menu that includes a cool, ultra-thick chocolate Frosty.",chocolate Frosty,positive,False,positive
I always find myself asking the waiter to make something bland and different than what is on the menu.,waiter,neutral,True,neutral
I always find myself asking the waiter to make something bland and different than what is on the menu.,menu,neutral,True,negative
"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees.",cake,negative,False,positive
"Good cake BUT: it was not the best cake i've ever had, and definately not worth standing outside on the sidewalk being herded like cattle by indifferent and overworked employees.",employees,negative,True,negative
"The closest that I got was the Cherry Marscapone, but they were out of it that day.",Cherry Marscapone,neutral,True,neutral
"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour.",roti canai appetizer,positive,False,positive
"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour.",mango chicken,positive,False,positive
"The homage to India is most evident in the delectable roti canai appetizer, a fried pancake served with pungent curry dipping sauce, while the mango chicken offers a surprisingly sophisticated, fresh take on sweet-and-sour.",fried pancake served with pungent curry dipping sauce,positive,True,positive
"It doesn't look like much on the outside, but the minute you walk inside, it's a whole other atmosphere.",outside,negative,True,neutral
"It doesn't look like much on the outside, but the minute you walk inside, it's a whole other atmosphere.",atmosphere,positive,True,positive
The ground chickpea soup we sampled as a starter tasted somewhat thin.,ground chickpea soup,negative,False,negative
The ground chickpea soup we sampled as a starter tasted somewhat thin.,starter,neutral,False,neutral
"We requested they re-slice the sushi, and it was returned to us in small cheese-like cubes.",sushi,negative,True,negative
"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game.",service,negative,False,negative
"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game.",quality of food,positive,True,positive
"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game.",bartenders,negative,False,negative
"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game.",clientele,negative,False,negative
"The service, however, is a peg or two below the quality of food (horrible bartenders), and the clientele, for the most part, are rowdy, loud-mouthed commuters (this could explain the bad attitudes from the staff) getting loaded for an AC/DC concert or a Knicks game.",staff,negative,False,negative
"If you're in the neighborhood, definitely stop by for a great meal.",meal,positive,False,positive
"Unfortunately, with our show tickets, we didn't have time to sample any desserts.",desserts,neutral,True,neutral
Make more tables- perhaps a rooftop bar?,tables,negative,True,positive
Make more tables- perhaps a rooftop bar?,rooftop bar,neutral,True,positive
"The decoration was feeling like we was on the Cairo, actually the street is part of that adventure.",decoration,positive,True,positive
"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",ambience,positive,False,positive
"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",food,positive,False,positive
"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",catfish,positive,False,positive
"Although small, it has beautiful ambience, excellent food (the catfish is delicious - if ya don't mind it a lil salty) and attentive service.",service,positive,False,positive
I didn't go there for food so I can't comment.,food,neutral,True,neutral
"Stick to the items the place does best, brisket, ribs, wings, cajun shrimp is good, not great.",brisket,positive,False,positive
"Stick to the items the place does best, brisket, ribs, wings, cajun shrimp is good, not great.",ribs,positive,False,positive
"Stick to the items the place does best, brisket, ribs, wings, cajun shrimp is good, not great.",wings,positive,False,positive
"Stick to the items the place does best, brisket, ribs, wings, cajun shrimp is good, not great.",cajun shrimp,neutral,False,positive
"Hip boutiques and bars on Ludlow add to the artsy, laid-back atmosphere at this Israeli-style takeout and eat-in burger joint.",atmosphere,positive,False,positive
"Young neighborhood trendies graze at the counter during the day, while chic, art-house drinkers with heavy doses of the munchies pile in late at night.",counter,neutral,True,neutral
Bring your date and a bottle of wine!,bottle of wine,neutral,True,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",menu,positive,False,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",Japanese dishes,neutral,False,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",Foie Gras Unagi Napolean,neutral,False,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",Jap style hamburger steak,neutral,False,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",spicy cod roe spaghetti,neutral,False,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",black cod with miso base,neutral,False,positive
"My Chelsea's impressive and creative menu includes modern, Westernized Japanese dishes such as Foie Gras Unagi Napolean, Jap style hamburger steak, spicy cod roe spaghetti, black cod with miso base, and rack of lamb in black truffle sauce, to name a few.",rack of lamb in black truffle sauce,neutral,False,positive
"His food is excellent (and not expensive by NYC standards- no entrees over $30, most appetizers $12 to 14).",food,positive,False,positive
"His food is excellent (and not expensive by NYC standards- no entrees over $30, most appetizers $12 to 14).",appetizers,positive,False,positive
"His food is excellent (and not expensive by NYC standards- no entrees over $30, most appetizers $12 to 14).",entrees,positive,True,positive
The food is consistant and good but how it got name Best Diner In Manhattan is beyond me.,food,positive,False,positive
"The pasta primavera was outstanding as well, lots of fresh veggies.",pasta primavera,positive,False,positive
"The pasta primavera was outstanding as well, lots of fresh veggies.",fresh veggies,positive,False,positive
"don't get me wrong - sushi was good, just not fantastic.",sushi,positive,False,positive
Being Puerto Rican I know a thing or two about flan and this place serves one of the best (I hope Mom doesn't read this!).,flan,positive,True,positive
"Been to the one in Brooklyn for over 25 years, now I dont have to go over the bridge for the best pizza ....Hanx",pizza,positive,False,positive
Had dinner here on a Friday and the food was great.,dinner,neutral,True,neutral
Had dinner here on a Friday and the food was great.,food,positive,False,positive
"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu.",wine,positive,False,positive
"We recently spent New Year's Eve at the restaurant, and had a great experience, from the wine to the dessert menu.",dessert menu,positive,False,positive
"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.",place,positive,False,positive
"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.",bar,positive,False,positive
"Highly recommended...  As stated, I haven't dined *in* the restaurant but stopped by there to pick up takeout and it seems a very relaxing place; also, the bar looks nice.",takeout,neutral,True,neutral
"The ambiance was fine, a little loud but still nice and romantic.",ambiance,positive,False,positive
"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).",cocktail hour,positive,True,positive
"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).",filet mignon,negative,False,negative
"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).",non-sushi selection,positive,False,positive
"but, the filet mignon was not very good at all cocktail hour includes free appetizers (nice non-sushi selection).",appetizers,positive,False,positive
It took about 2 1/2 hours to be served our 2 courses.,courses,neutral,True,neutral
It took about 2 1/2 hours to be served our 2 courses.,served,negative,True,negative
Who said go when the place is quiet during the day?,place,neutral,True,neutral
Can be a bit busy around peak times because of the size.,size,negative,False,negative
"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade.",chicken tacos,positive,False,positive
"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade.",Hibiscus lemonade,positive,False,positive
"I was on jury duty, rode my bike up Centre Street on my lunch break and came across this great little place with awesome chicken tacos and Hibiscus lemonade.",place,positive,False,positive
good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.,place,positive,False,positive
good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.,soup,neutral,False,positive
good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.,french dish,neutral,False,positive
good place to hang out during the day after shopping or to grab a simple soup or classic french dish over a glass of wine.,glass of wine,neutral,True,positive
Very nice touch that very much fits the place.,place,positive,False,neutral
"However, there is just something so great about being outdoors, in great landscaping, enjoying a casual drink that makes going to this place worthwhile.",casual drink,positive,False,positive
"However, there is just something so great about being outdoors, in great landscaping, enjoying a casual drink that makes going to this place worthwhile.",outdoors,positive,False,positive
"However, there is just something so great about being outdoors, in great landscaping, enjoying a casual drink that makes going to this place worthwhile.",place,positive,True,positive
We were seated promptly in close proximity to the dance floor.,dance floor,neutral,True,neutral
"If you are here as a pre-show meal, hop in a cab and take the extra 10 minutes to go to the uptown location.",pre-show meal,neutral,True,neutral
"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.",fried foods,negative,True,negative
"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.",dishes,positive,False,positive
"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.",lamb entree,positive,False,positive
"The comments about fried foods is correct (below) but the other dishes, including the lamb entree and many of the salads (avocado shrimp) were quite good.",salads (avocado shrimp),positive,False,positive
"Slow service, but when you're hanging around with groups of 10 or 20, who really notices?",service,negative,False,negative
The sauce is excellent (very fresh) with dabs of real mozzarella.,dabs of real mozzarella,neutral,True,positive
The sauce is excellent (very fresh) with dabs of real mozzarella.,sauce,positive,False,positive
"Don't ever bother - the drinks were awful, but it was the people who work there that really made this the worst experience at dining.",drinks,negative,False,negative
"Don't ever bother - the drinks were awful, but it was the people who work there that really made this the worst experience at dining.",people,negative,False,negative
"Don't ever bother - the drinks were awful, but it was the people who work there that really made this the worst experience at dining.",dining,negative,False,negative
"The room is a little plain, but it's difficult to make such a small place exciting and I would not suggest that as a reason not to go.",room,negative,False,negative
"The room is a little plain, but it's difficult to make such a small place exciting and I would not suggest that as a reason not to go.",place,negative,True,negative
Prices even outside of restaurant week were great.,Prices,positive,False,positive
"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends.",space,positive,False,positive
"A small, outdoor eating area makes for a private, comfortable space to study alone or meet up with friends.",outdoor eating area,positive,False,positive
"And all the [female] servers are cute too, which is always nice.",[female] servers,positive,False,positive
"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets.",dessert,positive,False,positive
"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets.",chocolate and peanut butter tart,positive,True,positive
"The best dessert, a chocolate and peanut butter tart, isn't particularly Hawaiian, but it's a small world when it comes to sweets.",sweets,neutral,True,positive
"for an appetizer, their calamari is a winner.",appetizer,neutral,False,positive
"for an appetizer, their calamari is a winner.",calamari,positive,False,positive
Satay is one of those favorite haunts on Washington where the service and food is always on the money.,service,positive,True,positive
Satay is one of those favorite haunts on Washington where the service and food is always on the money.,food,positive,True,positive
After dinner I heard music playing and discovered that there is a lounge downstairs.,dinner,neutral,True,neutral
After dinner I heard music playing and discovered that there is a lounge downstairs.,music,neutral,True,positive
After dinner I heard music playing and discovered that there is a lounge downstairs.,lounge,neutral,True,positive
"The room is a gorgeous, bi-level space and the long bar perfect for a drink.",room,positive,False,positive
"The room is a gorgeous, bi-level space and the long bar perfect for a drink.",bi-level space,positive,False,positive
"The room is a gorgeous, bi-level space and the long bar perfect for a drink.",long bar,positive,False,positive
"The room is a gorgeous, bi-level space and the long bar perfect for a drink.",drink,neutral,True,neutral
"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",appetizer selection,negative,False,negative
"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",mozzarella sticks,neutral,True,negative
"Two complaints- their appetizer selection stinks, it would be nice to get some mozzarella sticks on the menu.",menu,negative,True,negative
I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.,waitstaff,positive,True,positive
I was especially impressed during the bday party when the waitstaff went above and beyond in helping me decorate and bring out a bday cake as well as offering prompt and friendly service to a 15 person party.,service,positive,False,positive
The chicken and falafel platters were nondescript combinations with fresh leaf salad.,chicken and falafel platters,neutral,False,neutral
The chicken and falafel platters were nondescript combinations with fresh leaf salad.,fresh leaf salad,neutral,False,neutral
"The atmosphere takes you to that place, the place many dream of.",atmosphere,positive,True,positive
"several times and put up with the waiters' bad manners, knowing that their job isn't easy.",waiters,negative,False,negative
"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good...",desserts,positive,False,positive
"The service is great (maybe even borderline nagging but at least you get attention), the desserts are excellent and the coffee is so very good...",coffee,positive,False,positive
They are served on Focacchia bread and are to die for.,served,neutral,True,neutral
They are served on Focacchia bread and are to die for.,Focacchia bread,neutral,False,positive
"While the smoothies are a little big for me, the fresh juices are the best I have ever had!",smoothies,negative,False,positive
"While the smoothies are a little big for me, the fresh juices are the best I have ever had!",fresh juices,positive,False,positive
"The food is just OKAY, and it's almost not worth going unless you're getting the pialla, which is the only dish that's really good.",pialla,positive,False,positive
"The food is just OKAY, and it's almost not worth going unless you're getting the pialla, which is the only dish that's really good.",dish,positive,False,negative
"The guac is fresh, yet lacking flavor, we like to add our fresh salsa into it.",fresh salsa,neutral,True,positive
"The guac is fresh, yet lacking flavor, we like to add our fresh salsa into it.",flavor,negative,False,negative
"The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the staff is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone.",prices,negative,False,negative
"The new menu has a few creative items,they were smart enough to keep some of the old favorites (but they raised the prices), the staff is friendly most of the time, but I must agree with the person that wrote about their favorite words: No, can't, sorry..., boy, they won't bend the rules for anyone.",new menu,positive,False,positive
It' only open for lunch but the food is so good!,lunch,neutral,True,neutral
It' only open for lunch but the food is so good!,food,positive,False,positive
If you like seafood and/or Greek food you will love this place though it is not limited to just these things.,seafood,positive,True,positive
If you like seafood and/or Greek food you will love this place though it is not limited to just these things.,Greek food,positive,True,positive
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",menu,neutral,True,positive
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",burgers,neutral,True,neutral
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",steaks,neutral,True,positive
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",shepherds pie,neutral,True,positive
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",portabella lasagna,neutral,True,positive
""" The menu includes pub fare--burgers, steaks and shepherds pie--and even a portabella lasagna for those black sheep known as ""vegetarians.",pub fare,neutral,True,positive
How can they survive serving mediocre food at exorbitant prices?!,food,neutral,False,negative
How can they survive serving mediocre food at exorbitant prices?!,prices,negative,False,negative
The food was mediocre and the service was severely slow.,service,negative,False,negative
The food was mediocre and the service was severely slow.,food,neutral,False,neutral
i have eaten here on a different occasion - the food is mediocre for the prices.,food,neutral,False,neutral
i have eaten here on a different occasion - the food is mediocre for the prices.,prices,negative,True,negative
I'm looking forward to going back soon and eventually trying most everything on the menu!,menu,positive,True,positive
I just had my first visit to this place and can't wait to go back and slowly work my way through the menu.,menu,neutral,True,positive
I asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter.,waiter,negative,False,negative
I asked repeatedly what the status of the meal was and was pretty much grunted at by the unbelievably rude waiter.,meal,neutral,True,neutral
I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.,brunch,neutral,True,neutral
I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.,vegan cranberry pancakes,neutral,True,positive
I stopped by for some brunch today and had the vegan cranberry pancakes and some rice milk.,rice milk,neutral,True,neutral
Sweet Irish bartender is always happy and able to bring a smile to my friends a my face.,bartender,positive,False,positive
Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.,service,negative,False,negative
Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.,drink,neutral,True,neutral
Its good to go there for drinks if you don't want to get drunk because you'll be lucky if you can get one drink an hour the service is so bad.,drinks,neutral,False,neutral
"Anyway, the owner was fake.",owner,negative,False,negative
Owner is pleasant and entertaining.,Owner,positive,False,positive
"I have never in my life sent back food before, but I simply had to, and the waiter argued with me over this.",food,negative,True,negative
"I have never in my life sent back food before, but I simply had to, and the waiter argued with me over this.",waiter,negative,True,negative
"Although the restaurant itself is nice, I prefer not to go for the food.",food,negative,True,negative
"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",Creamy appetizers,positive,False,positive
"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",warm pitas,neutral,False,positive
"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",taramasalata,positive,False,positive
"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.",eggplant salad,positive,False,positive
"Creamy appetizers--taramasalata, eggplant salad, and Greek yogurt (with cuccumber, dill, and garlic) taste excellent when on warm pitas.","Greek yogurt (with cuccumber, dill, and garlic)",positive,False,positive
